id,name,attribute,level,type,atk,def
26704411,The Fabled Kokkator,LIGHT,4,Beast,1700,1500
55277252,The Fabled Nozoochee,LIGHT,2,Beast,1200,800
90616316,The Fabled Peggulsus,LIGHT,1,Beast,100,1600
94845226,The Fabled Rubyruda,LIGHT,4,Beast,1100,800
66362965,The Fiend Megacyber,DARK,6,Warrior,2200,1200
84080939,The Forgiving Maiden,LIGHT,4,Fairy,850,2000
18710707,The Furious Sea King,WATER,3,Aqua,800,700
82489470,The Golden Swordsoul,LIGHT,4,Spellcaster,1800,1500
16255173,The Grand Jupiter,DARK,8,Warrior,2500,2000
6836211,The Great Emperor Penguin,WATER,5,Aqua,1800,1500
68049471,The Gross Ghost of Fled Dreams,DARK,4,Fiend,1300,1800
1525329,The Hunter with 7 Weapons,EARTH,3,Warrior,1000,600
83764996,The Illusory Gentleman,DARK,4,Spellcaster,1500,1600
52035300,The Immortal Bushi,DARK,3,Warrior,1200,600
84926738,The Immortal of Thunder,LIGHT,4,Thunder,1500,1300
62849088,The Iris Swordsoul,LIGHT,8,Spellcaster,2500,2500
28003512,The Judgement Hand,EARTH,3,Warrior,1400,700
90407382,The Kick Man,DARK,3,Zombie,1300,300
8978197,The King of D.,DARK,4,Spellcaster,1200,1100
40991587,The Lady in Wight,DARK,3,Zombie,0,2200
58604027,The Legendary Exodia Incarnate,DARK,10,Spellcaster,-1,0
3643300,The Legendary Fisherman,WATER,5,Warrior,1850,1600
19801646,The Legendary Fisherman II,WATER,5,Warrior,2200,1800
44968687,The Legendary Fisherman III,WATER,7,Warrior,2500,2000
15717011,The Light - Hex-Sealed Fusion,LIGHT,3,Rock,1000,1600
25109950,The Little Swordsman of Aile,WATER,3,Warrior,800,1300
97522863,The Man with the Mark,EARTH,4,Spellcaster,1000,1000
49064413,The Masked Beast,DARK,8,Fiend,3200,1800
98898173,The Melting Red Shadow,WATER,2,Aqua,500,700
90432163,The Phantom Knights of Ancient Cloak,DARK,3,Warrior,800,1000
99315585,The Phantom Knights of Cloven Helm,DARK,4,Warrior,1500,500
36704180,The Phantom Knights of Fragile Armor,DARK,4,Warrior,1000,2000
63821877,The Phantom Knights of Ragged Gloves,DARK,3,Warrior,1000,500
36426778,The Phantom Knights of Silent Boots,DARK,3,Warrior,200,1200
88544390,The Phantom Knights of Stained Greaves,DARK,3,Warrior,1200,600
25538345,The Phantom Knights of Torn Scales,DARK,3,Warrior,600,1600
32541773,The Portrait's Secret,EARTH,4,Fiend,1200,1500
76305638,The Rock Spirit,EARTH,4,Rock,1700,1000
63125616,The Shadow Who Controls the Dark,DARK,3,Fiend,800,700
27782503,The Six Samurai - Irou,DARK,4,Warrior,1700,1200
90397998,The Six Samurai - Kamon,FIRE,3,Warrior,1500,1000
31904181,The Six Samurai - Nisashi,WIND,4,Warrior,1400,700
64398890,The Six Samurai - Yaichi,WATER,3,Warrior,1300,800
69025477,The Six Samurai - Yariza,EARTH,3,Warrior,1000,500
95519486,The Six Samurai - Zanji,LIGHT,4,Warrior,1800,1300
29491031,The Snake Hair,DARK,4,Zombie,1500,1200
10262698,The Statue of Easter Island,EARTH,4,Rock,1100,1400
87557188,The Stern Mystic,LIGHT,4,Spellcaster,1500,1200
24413299,The Suppression Pluto,DARK,8,Fiend,2600,2000
51402908,The Supremacy Sun,DARK,10,Fiend,3000,3000
78243409,The Thing in the Crater,FIRE,4,Pyro,1000,1200
18180762,The Thing That Hides in the Mud,EARTH,4,Rock,1200,1300
14778250,The Tricky,WIND,5,Spellcaster,2000,1200
3912064,The Tripper Mercury,WATER,8,Aqua,2000,2000
38479725,The Trojan Horse,EARTH,4,Beast,1600,1200
88071625,The Tyrant Neptune,WATER,10,Reptile,0,0
65475294,The Unfriendly Amazon,EARTH,4,Warrior,2000,1000
27618634,The Unhappy Girl,LIGHT,2,Spellcaster,400,300
51275027,The Unhappy Maiden,LIGHT,1,Spellcaster,0,100
93788854,The Wandering Doomed,DARK,2,Zombie,800,600
27784944,The Weather Painter Aurora,DARK,6,Fairy,2200,2000
28806532,The Weather Painter Cloud,WIND,3,Fairy,1500,1000
92411493,The Weather Painter Rain,WATER,3,Fairy,1200,1400
65017789,The Weather Painter Snow,EARTH,3,Fairy,0,2200
54895237,The Weather Painter Sun,FIRE,3,Fairy,1600,400
91299846,The Weather Painter Thunder,LIGHT,3,Fairy,1700,0
71039903,The White Stone of Ancients,LIGHT,1,Dragon,600,500
79814787,The White Stone of Legend,LIGHT,1,Dragon,300,250
21208154,The Wicked Avatar,DARK,10,Fiend,-1,-1
62180201,The Wicked Dreadroot,DARK,10,Fiend,4000,4000
57793869,The Wicked Eraser,DARK,10,Fiend,-1,-1
6285791,The Wicked Worm Beast,EARTH,3,Beast,1400,700
10000010,The Winged Dragon of Ra,DIVINE,10,Divine-Beast,-1,-1
10000090,The Winged Dragon of Ra - Immortal Phoenix,DIVINE,10,Divine-Beast,4000,4000
10000080,The Winged Dragon of Ra - Sphere Mode,DIVINE,10,Divine-Beast,-1,-1
51838385,Theban Nightmare,LIGHT,4,Fiend,1500,500
85687952,"Theia, the Primal Being",DARK,11,Rock,3000,600
87997872,Theinen the Great Sphinx,LIGHT,10,Beast,3500,3000
84332527,"Therion ""Bull"" Ain",FIRE,7,Warrior,2100,1600
57111330,"Therion ""Duke"" Yul",LIGHT,8,Psychic,2100,2800
48806195,"Therion ""Empress"" Alasia",EARTH,8,Reptile,2100,2500
10604644,"Therion ""King"" Regulus",EARTH,8,Machine,2800,1600
83610035,"Therion ""Lily"" Borea",WIND,8,Plant,2400,2500
21727231,"Therion ""Reaper"" Fum",WATER,7,Aqua,1400,2500
75290703,Therion Irregular,DARK,10,Machine,1600,2800
26205777,Thestalos the Firestorm Monarch,FIRE,6,Pyro,2400,1000
69230391,Thestalos the Mega Monarch,FIRE,8,Pyro,2800,1000
77832858,Thestalos the Shadowfire Monarch,FIRE,10,Pyro,3000,1000
33977496,Thousand Needles,EARTH,4,Beast,1000,1800
27125110,Thousand-Eyes Idol,DARK,1,Spellcaster,0,0
81434470,Thousand-Eyes Jellyfish,WATER,5,Fish,300,2100
49181828,Threat Armed Dragon,WIND,5,Dragon,2400,1700
7852878,Three Thousand Needles,EARTH,8,Beast,3000,1800
43464884,Three Trolling Trolls,WATER,3,Beast-Warrior,1000,1300
31464658,Three-Eyed Ghost,DARK,3,Fiend,900,800
78423643,Three-Headed Geedo,DARK,4,Fiend,1200,1400
33734439,Three-Legged Zombies,DARK,3,Zombie,1100,800
31944175,Threshold Borg,EARTH,7,Cyberse,2400,2000
12332865,Thron the Disciplined Angel,EARTH,4,Fairy,1500,600
76075810,Throwstone Unit,EARTH,4,Warrior,900,2000
84813516,Thunder Ball,DARK,3,Fiend,450,400
31786629,Thunder Dragon,LIGHT,5,Thunder,1600,1500
56713174,Thunder Dragondark,DARK,5,Thunder,1600,1500
55591586,Thunder Dragonduo,DARK,8,Thunder,2800,0
83107873,Thunder Dragonhawk,LIGHT,6,Thunder,1800,2200
5206415,Thunder Dragonlord,LIGHT,9,Thunder,3000,2000
20318029,Thunder Dragonmatrix,LIGHT,1,Thunder,0,2000
29596581,Thunder Dragonroar,DARK,6,Thunder,2400,0
16223761,Thunder Hand,LIGHT,4,Thunder,1600,1600
15510988,Thunder Kid,WIND,2,Thunder,700,600
71564252,Thunder King Rai-Oh,LIGHT,4,Thunder,1900,800
48770333,"Thunder King, the Lightningstrike Kaiju",LIGHT,9,Thunder,3300,2100
70797118,Thunder Nyan Nyan,LIGHT,4,Thunder,1900,800
48049769,Thunder Sea Horse,LIGHT,4,Thunder,1600,1200
66722103,Thunderclap Monk,LIGHT,4,Thunder,1900,200
13683298,Thunderclap Skywolf,LIGHT,7,Thunder,2500,2000
26400609,"Tidal, Dragon Ruler of Waterfalls",WATER,7,Dragon,2600,2000
91588074,"Tierra, Source of Destruction",LIGHT,11,Fiend,3400,3600
49791927,Tiger Axe,EARTH,4,Beast-Warrior,1300,1100
10097168,Tiger Dragon,EARTH,6,Dragon,2400,1800
3078380,Timaeus the United Dragon,LIGHT,8,Dragon,2800,1800
73625877,Time Escaper,EARTH,2,Psychic,500,100
27107590,Time Maiden,LIGHT,1,Fairy,0,0
86346363,Time Reloader,LIGHT,8,Machine,1200,2400
64730881,Time Thief Adjuster,DARK,4,Psychic,1200,1800
82496097,Time Thief Bezel Ship,DARK,4,Machine,1000,2000
74578720,Time Thief Chronocorder,DARK,4,Machine,1000,1000
19891131,Time Thief Regulator,DARK,4,Machine,600,200
52083044,Time Thief Temporwhal,DARK,4,Machine,800,1400
56308388,Time Thief Winder,DARK,4,Psychic,1800,1300
71625222,Time Wizard,LIGHT,2,Spellcaster,500,400
44913552,Timeater,DARK,6,Machine,1900,1700
80335817,Timebreaker Magician,DARK,3,Spellcaster,1400,0
20409757,Timegazer Magician,DARK,3,Spellcaster,1200,600
18063928,Tin Goldfish,WATER,4,Machine,800,2000
68860936,Tindangle Angel,DARK,4,Fiend,500,1800
94365540,Tindangle Base Gardna,DARK,5,Fiend,0,2300
12678601,Tindangle Dholes,DARK,5,Fiend,1000,1000
31759689,Tindangle Hound,DARK,7,Fiend,2500,0
94142993,Tindangle Intruder,DARK,6,Fiend,2200,0
24158464,Tindangle Jhrelth,DARK,3,Fiend,0,1800
67744384,Tindangle Protector,DARK,3,Fiend,800,1600
11375683,Tindangle Trinity,DARK,4,Fiend,0,1500
54387923,TiSolfachord Beautia,EARTH,7,Fairy,2500,2400
82319644,"Tlakalel, His Malevolent Majesty",DARK,5,Fiend,2400,1000
62671448,Toad Master,WATER,3,Aqua,1000,1000
31887806,Tobari the Sky Ninja,EARTH,1,Winged Beast,0,0
30118701,Todoroki the Earthbolt Star,EARTH,6,Warrior,2100,0
33878931,Togex,EARTH,5,Beast,1600,1800
95072744,Tohushaddoll Grysta,EARTH,7,Rock,2450,1950
43534808,Token Collector,EARTH,4,Fiend,0,2000
46457856,Tomozaurus,EARTH,2,Dinosaur,500,400
91250514,Tongue Twister,DARK,6,Fiend,400,300
69572024,Tongyo,WATER,4,Fish,1350,800
59383041,Toon Alligator,WATER,4,Reptile,800,1600
7171149,Toon Ancient Gear Golem,EARTH,8,Machine,3000,3000
28112535,Toon Barrel Dragon,DARK,7,Machine,2600,2200
28711704,Toon Black Luster Soldier,EARTH,8,Warrior,3000,2500
61190918,Toon Buster Blader,EARTH,7,Warrior,2600,2300
79875176,Toon Cannon Soldier,DARK,4,Machine,1400,1300
83629030,Toon Cyber Dragon,LIGHT,5,Machine,2100,1600
21296502,Toon Dark Magician,DARK,7,Spellcaster,2500,2100
90960358,Toon Dark Magician Girl,DARK,6,Spellcaster,2000,1700
42386471,Toon Gemini Elf,EARTH,4,Spellcaster,1900,900
15270885,Toon Goblin Attack Force,EARTH,4,Warrior,2300,0
64116319,Toon Harpie Lady,WIND,4,Winged Beast,1300,1400
16392422,Toon Masked Sorcerer,DARK,4,Spellcaster,900,1400
65458948,Toon Mermaid,WATER,4,Aqua,1400,1500
91842653,Toon Summoned Skull,DARK,6,Fiend,2500,1200
53623827,Top Runner,WIND,4,Machine,1100,800
83370323,Torapart,DARK,2,Warrior,600,600
80813021,Torike,EARTH,3,Beast,1200,600
71283180,Tornado Bird,WIND,4,Winged Beast,1100,1000
90337190,Torpedo Fish,WATER,3,Fish,1000,1000
79538761,Torque Tune Gear,LIGHT,1,Machine,0,0
75372290,Total Defense Shogun,DARK,6,Warrior,1550,2500
564541,Totem Dragon,EARTH,2,Dragon,400,200
56346071,Totem Five,FIRE,3,Rock,500,200
52823314,Tour Bus From the Underworld,DARK,3,Fiend,1000,1000
89732524,Tour Bus To Forbidden Realms,DARK,3,Fiend,600,1000
10802915,Tour Guide From the Underworld,DARK,3,Fiend,1000,600
1826676,Toy Knight,EARTH,4,Machine,200,1200
58132856,Toy Magician,LIGHT,4,Spellcaster,1600,1500
65504487,Toy Soldier,LIGHT,4,Warrior,1500,1000
69925461,Toy Tank,LIGHT,4,Machine,1000,2100
23408872,Tradetoad,WATER,1,Aqua,100,2000
98777036,Tragoedia,DARK,10,Fiend,-1,-1
42348802,Trakodon,EARTH,3,Dinosaur,1300,800
94283662,Trance Archfiend,DARK,4,Fiend,1500,500
14214060,Trance the Magic Swordsman,EARTH,6,Spellcaster,2600,200
7969770,Trancefamiliar,DARK,1,Psychic,0,0
31241087,Transcendosaurus Meteorus,FIRE,12,Dinosaur,3500,700
1799464,Transcicada,EARTH,3,Insect,800,1000
66094973,Transforming Sphere,WIND,3,Winged Beast,100,100
101304023,Transient Masquerader of Illusion,EARTH,8,Illusion,2400,0
34072799,Transonic Bird,DARK,4,Winged Beast,0,2400
13821299,Trap Eater,DARK,4,Fiend,1900,1600
46461247,Trap Master,EARTH,3,Warrior,500,1100
52286175,Trap Reactor Y FI,DARK,4,Machine,800,1800
75416738,Traptrix Arachnocampa,EARTH,4,Insect,1300,1500
55428242,Traptrix Atrax,EARTH,4,Insect,1800,1000
45803070,Traptrix Dionaea,EARTH,4,Plant,1700,1100
88078306,Traptrix Genlisea,EARTH,4,Plant,1200,1600
82738277,Traptrix Mantis,EARTH,4,Insect,1500,1300
91812341,Traptrix Myrmeleo,EARTH,4,Insect,1600,1200
28201945,Traptrix Nepenthes,EARTH,4,Plant,800,2000
49027020,Traptrix Pudica,EARTH,4,Plant,900,1900
28868394,Traptrix Vesiculo,EARTH,4,Plant,1400,1400
45221020,Treasure Panda,EARTH,4,Beast,1100,2000
84824728,Treasure Panther,EARTH,1,Beast,100,100
71759912,Tree Otter,WATER,2,Beast,1200,100
12538374,Treeborn Frog,WATER,1,Aqua,100,100
78780140,Trent,EARTH,5,Plant,1500,1800
87209160,Tri-Brigade Fraktall,FIRE,4,Beast-Warrior,1900,1600
50810455,Tri-Brigade Kerass,EARTH,2,Beast,1200,1500
56196385,Tri-Brigade Kitt,FIRE,2,Beast,700,1000
19096726,Tri-Brigade Mercourier,DARK,4,Winged Beast,800,0
14816857,Tri-Brigade Nervall,WIND,1,Winged Beast,0,2000
19304410,Tri-Brigade Springans Kitt,LIGHT,4,Beast,1700,1000
39111158,Tri-Horned Dragon,DARK,8,Dragon,2850,2350
77827521,Trial of Nightmare,DARK,4,Fiend,1300,900
69529337,Triamid Dancer,EARTH,3,Rock,600,1900
95923441,Triamid Hunter,EARTH,3,Rock,1400,1100
32912040,Triamid Master,EARTH,4,Rock,1800,700
68406755,Triamid Sphinx,EARTH,10,Rock,2500,2500
26866984,Trias Hierarchia,LIGHT,9,Fairy,1900,2900
33184167,Tribe-Infecting Virus,WATER,4,Aqua,1600,1000
86361354,Tribe-Shocking Virus,WATER,4,Thunder,1700,1000
37405032,Trickstar Aqua Angel,WATER,4,Fairy,0,0
61283655,Trickstar Candina,LIGHT,4,Fairy,1800,400
98169343,Trickstar Corobane,LIGHT,5,Fairy,2000,1000
1410324,Trickstar Hoody,LIGHT,2,Fairy,600,1800
98700941,Trickstar Lilybell,LIGHT,2,Fairy,800,2000
35199656,Trickstar Lycoris,LIGHT,3,Fairy,1600,1200
22219822,Trickstar Mandrake,LIGHT,2,Fairy,0,1000
91505214,Trickstar Narkissus,LIGHT,4,Fairy,1000,1800
86825114,Trickstar Nightshade,LIGHT,1,Fairy,100,0
59604521,Trickstar Rhodode,LIGHT,4,Fairy,1400,1900
78905039,Tricorn the Cacophonous Concert,DARK,2,Fiend,0,0
20797524,Tricular,EARTH,3,Machine,300,300
20474741,Trident Warrior,LIGHT,4,Warrior,1800,1200
12275533,Trifortressops,DARK,6,Machine,1600,2800
95504778,Triggering Wurm,DARK,2,Dragon,600,600
48568432,Trigon,FIRE,3,Dragon,500,1700
34796454,Triple Star Trion,LIGHT,1,Warrior,100,100
72632190,Triple-Headed Behemoth,WIND,4,Dragon,1500,1200
61254509,Tripod Fish,WATER,3,Fish,300,1300
45042329,Tripwire Beast,EARTH,4,Thunder,1200,1300
96163807,"Tristan, Knight of the Underworld",DARK,4,Zombie,1800,0
101304019,"Trito Enneacraft - ""exapatisIA""",EARTH,1,Machine,100,1000
55013285,Troop Dragon,WIND,2,Dragon,700,800
72144675,Troposphere,WIND,6,Winged Beast,2400,2000
61538782,Truckroid,EARTH,4,Machine,1000,2000
37984331,True Exodia,DARK,1,Spellcaster,0,0
96746083,"True King Agnimazud, the Vanisher",FIRE,9,Wyrm,2900,1900
82321037,"True King Bahrastos, the Fathomer",WATER,9,Wyrm,1800,3000
30539496,"True King Lithosagym, the Disaster",EARTH,9,Wyrm,2500,2300
87319876,Trust Guardian,LIGHT,3,Fairy,0,800
5325155,"Tsukahagi, the Poisonous Mayakashi",EARTH,2,Zombie,0,2000
34853266,Tsukuyomi,DARK,4,Spellcaster,1100,1400
78098950,Tsumuha-Kutsunagi the Lord of Swords,WIND,11,Warrior,3000,3000
84635192,Tsuru-Puru-Purun,WATER,2,Aqua,450,500
27769400,Tualatin,LIGHT,8,Fairy,2800,2500
74093656,Tune Warrior,EARTH,3,Warrior,1600,200
47459126,Tuned Magician,WIND,4,Spellcaster,1800,1600
82744076,Tuning Gum,DARK,1,Fiend,400,1200
54941203,Tuning Magician,DARK,1,Spellcaster,0,0
92676637,Tuningware,LIGHT,1,Machine,100,300
60187739,Turbo Booster,EARTH,1,Machine,0,0
6142213,Turbo Rocket,WIND,2,Machine,0,0
67270095,Turbo Synchron,WIND,1,Machine,100,500
16769305,Turbo-Tainted Hot Rod GT19,FIRE,3,Machine,500,1500
88559132,Turret Warrior,EARTH,5,Warrior,1200,2000
72929454,Turtle Bird,WATER,6,Aqua,1900,1700
17441953,Turtle Raccoon,WATER,3,Aqua,700,900
37313348,Turtle Tiger,WATER,4,Aqua,1000,1500
59053232,Turu-Purun,WATER,2,Aqua,450,500
76930964,"Twilight Ninja Getsuga, the Shogun",DARK,8,Warrior,2000,3000
79441381,Twilight Ninja Jogen,DARK,7,Warrior,2000,1000
6830480,Twilight Ninja Kagen,DARK,1,Warrior,0,2000
40945356,"Twilight Ninja Nichirin, the Chunin",DARK,6,Warrior,2300,1000
14541657,Twilight Ninja Shingetsu,DARK,4,Warrior,1500,100
92595825,Twilight Rose Black Knight,DARK,3,Plant,1000,1000
2986553,Twilight Rose Knight,DARK,3,Warrior,1000,1000
60589682,Twin Long Rods #1,WATER,3,Aqua,900,700
29692206,Twin Long Rods #2,WATER,3,Aqua,850,700
70050374,Twin-Barrel Dragon,DARK,4,Machine,1700,200
43586926,Twin-Headed Behemoth,WIND,3,Dragon,1500,1200
78984772,Twin-Headed Fire Dragon,FIRE,6,Pyro,2200,1700
88132637,Twin-Headed Wolf,DARK,4,Fiend,1500,1000
24025620,Twin-Shield Defender,EARTH,4,Warrior,700,1600
40225398,Twin-Sword Marauder,DARK,4,Warrior,1600,1000
82035781,Twinheaded Beast,FIRE,6,Beast,1700,1900
83228073,Two Thousand Needles,EARTH,5,Beast,2000,1800
89928517,Two-for-One Team,LIGHT,2,Warrior,1200,1200
94119974,Two-Headed King Rex,EARTH,4,Dinosaur,1600,1200
57305373,Two-Mouth Darkruler,EARTH,3,Dinosaur,900,700
72842870,Tyhone,WIND,4,Winged Beast,1200,1400
56789759,Tyhone #2,FIRE,6,Dragon,1700,1900
68811206,Tyler the Great Warrior,EARTH,8,Warrior,3000,1500
2333365,Tyr of the Nordic Champions,LIGHT,4,Warrior,2000,2000
83235263,Tyranno Infinity,EARTH,4,Dinosaur,-1,0
94568601,Tyrant Dragon,FIRE,8,Dragon,2900,2500
11819616,"Tytannial, Princess of Camellias",WIND,8,Plant,2800,2600
34614289,U.A. Blockbacker,EARTH,7,Warrior,1600,2700
71279983,U.A. Dreadnought Dunker,EARTH,7,Warrior,2500,1800
9485511,U.A. Goalkeeper,EARTH,6,Warrior,1000,2800
11637481,U.A. Libero Spiker,EARTH,4,Warrior,1800,1800
72491806,U.A. Midfielder,EARTH,4,Warrior,1200,1000
56421754,U.A. Mighty Slugger,EARTH,5,Warrior,2300,700
82419869,U.A. Perfect Ace,EARTH,5,Warrior,1500,2500
47021196,U.A. Player Manager,EARTH,8,Warrior,2000,2600
98229575,U.A. Playmaker,EARTH,8,Warrior,2600,2000
17264592,U.A. Rival Rebounder,EARTH,6,Warrior,2200,2300
60806437,UFO Turtle,FIRE,4,Machine,1400,1200
9275482,UFOLight,FIRE,8,Illusion,1500,1500
7602840,UFOroid,LIGHT,6,Machine,1200,1200
93413793,Ukanomitsune-no-Tamayura,LIGHT,3,Beast,1500,300
13258285,Ukiyoe-P.U.N.K. Sharakusai,EARTH,3,Psychic,1200,600
501000000,Ulevo,EARTH,10,Winged Beast,3000,2500
28736826,Ultimate Baseball Homerun King,FIRE,4,Warrior,1500,300
67934141,Ultimate Baseball Kid,FIRE,3,Warrior,500,1000
14959144,Ultimate Bright Knight Ursatron Alpha,WATER,7,Machine,2000,700
18940556,Ultimate Conductor Tyranno,LIGHT,10,Dinosaur,3500,3200
49441499,Ultimate Insect LV1,WIND,1,Insect,0,0
34088136,Ultimate Insect LV3,WIND,3,Insect,1400,900
34830502,Ultimate Insect LV5,WIND,5,Insect,2300,900
19877898,Ultimate Insect LV7,WIND,7,Insect,2600,1200
32240937,Ultimate Obedient Fiend,FIRE,10,Fiend,3500,3000
15894048,Ultimate Tyranno,EARTH,8,Dinosaur,3000,2200
59708927,Umbral Horror Ghost,DARK,2,Fiend,200,200
7152333,Umbral Horror Ghoul,DARK,4,Fiend,1800,0
33551032,Umbral Horror Unform,DARK,4,Fiend,0,0
70546737,Umbral Horror Will o' the Wisp,DARK,1,Fiend,0,0
86229493,Umbral Soul,DARK,7,Reptile,2000,1500
59281822,Umbramirage the Elemental Lord,DARK,8,Fiend,2800,2200
30464153,Uminotaurus,WATER,4,Aqua,1700,1000
81951640,Unauthorized Bootup Device,DARK,1,Machine,500,0
89019964,Unchained Soul of Disaster,DARK,8,Fiend,0,3000
41165831,Unchained Soul of Sharvara,FIRE,6,Fiend,2000,1500
88554436,Unchained Soul of Shyama,WATER,6,Fiend,2000,1500
26236560,Unchained Twins - Aruha,FIRE,3,Fiend,1500,1500
53624265,Unchained Twins - Rakea,WATER,3,Fiend,1500,1500
31588572,Unchained Twins - Sarama,DARK,3,Fiend,1500,1500
8700633,Undaunted Bumpkin Beast,FIRE,2,Beast,900,2000
22318971,Uni-Horned Familiar,LIGHT,2,Beast,0,1000
49959355,Uni-Zombie,DARK,3,Zombie,1300,0
21296383,Unibird,WIND,2,Winged Beast,100,600
57308711,Unicycular,EARTH,1,Machine,100,100
36318200,"Uniflora, Mystical Beast of the Forest",EARTH,1,Beast,700,500
56052205,Unifrog,WATER,2,Aqua,400,400
99249638,Union Driver,LIGHT,5,Machine,2100,1000
89357740,Union Pilot,LIGHT,5,Machine,2100,1000
11743119,Union Rider,WIND,2,Machine,1000,1000
85936485,United Resistance,WIND,3,Thunder,1000,400
15310033,Unknown Synchron,DARK,1,Machine,0,0
97360116,Unknown Warrior of Fiend,DARK,3,Warrior,1000,500
24218047,Unmasked Dragon,FIRE,3,Wyrm,1400,1100
92084010,Unshaven Angler,WATER,4,Fish,1500,1600
58911105,Upstart Golden Ninja,LIGHT,4,Warrior,500,1800
1784619,Uraby,EARTH,4,Dinosaur,1500,800
6007213,"Uria, Lord of Searing Flames",FIRE,10,Pyro,0,0
81108658,Ursarctic Megabilis,WATER,8,Beast-Warrior,2800,700
28715905,Ursarctic Megapolar,WATER,8,Beast-Warrior,2500,700
54700519,Ursarctic Megatanus,WATER,8,Beast-Warrior,2400,700
81321206,Ursarctic Mikbilis,WATER,7,Beast,700,1400
29537493,Ursarctic Mikpolar,WATER,7,Beast,700,2000
55936191,Ursarctic Miktanus,WATER,7,Beast,700,1700
47077697,"Urubonus, the Avatar of Malice",DARK,5,Reptile,2000,800
48649353,Ushi Oni,DARK,6,Fiend,2150,1950
744887,"Utgarda, Generaider Boss of Delusion",LIGHT,9,Rock,2200,2700
8512558,Utopic Onomatopoeia,LIGHT,4,Warrior,1500,1500
33725002,V Salamander,FIRE,4,Spellcaster,1500,1300
51638941,V-Tiger Jet,LIGHT,4,Machine,1600,1800
91749600,"Vala, Seidhr of the Generaider Bosses",FIRE,9,Fairy,2500,2500
24096499,"Valerifawn, Mystical Beast of the Forest",EARTH,2,Beast,400,900
99348756,Valkyrian Knight,FIRE,4,Warrior,1900,1200
2204038,Valkyrie Brunhilde,LIGHT,7,Fairy,1800,2000
19190082,Valkyrie Chariot,WIND,3,Fairy,500,1000
3026686,Valkyrie Dritte,LIGHT,4,Fairy,1000,1600
83705073,Valkyrie Erda,LIGHT,8,Fairy,2000,2200
66809920,Valkyrie Erste,LIGHT,6,Fairy,1600,1800
46701379,Valkyrie Funfte,LIGHT,2,Fairy,800,1200
40844552,Valkyrie of the Nordic Ascendant,LIGHT,2,Fairy,400,800
44163252,Valkyrie Sechste,LIGHT,1,Fairy,0,2000
97854941,Valkyrie Sigrun,LIGHT,9,Fairy,2200,2400
81558967,Valkyrie Vierte,LIGHT,3,Fairy,1400,1400
30411385,Valkyrie Zweite,LIGHT,5,Fairy,1600,1600
75347539,Valkyrion the Magna Warrior,EARTH,8,Rock,3500,3850
56387350,Vampire Baby,DARK,3,Zombie,700,1000
36352429,Vampire Dragon,DARK,5,Zombie,2400,0
58947797,Vampire Duke,DARK,5,Zombie,2000,0
34250214,Vampire Familiar,DARK,1,Zombie,500,0
6039967,Vampire Fraulein,DARK,5,Zombie,600,2000
22056710,Vampire Genesis,DARK,8,Zombie,3000,2100
90299015,Vampire Ghost,DARK,3,Zombie,1500,0
40607210,Vampire Grace,DARK,6,Zombie,2000,1200
33438666,Vampire Grimson,DARK,5,Zombie,2000,1400
80485722,Vampire Hunter,DARK,4,Warrior,1600,1600
26495087,Vampire Lady,DARK,4,Zombie,1550,1550
53839837,Vampire Lord,DARK,5,Zombie,2000,1500
6917479,Vampire Red Baron,DARK,6,Zombie,2400,1000
70645913,Vampire Retainer,DARK,2,Zombie,1200,0
79523365,Vampire Scarlet Scourge,DARK,6,Zombie,2200,2200
88728507,Vampire Sorcerer,DARK,4,Zombie,1500,1500
82962242,Vampire Vamp,DARK,7,Zombie,2000,2000
4918855,Vampire Voivode,DARK,8,Zombie,2800,2100
34294855,Vampire's Curse,DARK,6,Zombie,2000,800
1371589,Vampiric Koala,EARTH,4,Beast,1800,1500
46571052,Vampiric Orchis,EARTH,4,Plant,1700,1000
24857466,Van'Dalgyon the Dark Dragon Lord,DARK,8,Dragon,2800,2500
61777313,Vanadis of the Nordic Ascendant,DARK,4,Fairy,1200,400
77135531,Vanguard of the Dragon,EARTH,4,Dragon,1700,1300
84366728,Vanguard of the Underground Emperor,EARTH,8,Reptile,2600,2200
47084486,Vanity's Fiend,DARK,6,Fiend,2400,1200
72634965,Vanity's Ruler,LIGHT,8,Fairy,2500,1600
91073013,Vanquish Soul Caesar Valius,EARTH,8,Dragon,3000,1500
29280200,Vanquish Soul Dr. Mad Love,DARK,4,Fiend,1200,2000
92895501,Vanquish Soul Heavy Borger,DARK,7,Machine,2500,1500
93156774,Vanquish Soul Hollie Sue,EARTH,5,Psychic,500,2200
9091064,Vanquish Soul Jiaolong,FIRE,5,Wyrm,2400,2100
66401502,Vanquish Soul Pantera,EARTH,4,Beast-Warrior,1700,1900
55688914,Vanquish Soul Pluton HG,FIRE,6,Zombie,0,0
29302858,Vanquish Soul Razen,FIRE,4,Warrior,1800,1500
19743887,"VARefar, the Judge of Ball",EARTH,11,Fiend,2100,800
14418464,Vaylantz Buster Baron,FIRE,2,Machine,800,800
13291886,Vaylantz Dominator Duke,FIRE,8,Machine,2000,2000
87897777,Vaylantz Mad Marquess,FIRE,6,Machine,1700,1700
41802073,Vaylantz Voltage Viscount,FIRE,4,Machine,1400,1400
69512157,"Vector Pendulum, the Dracoverlord",DARK,4,Dragon,1850,0
